Шатура,Московская область,38230,55.577672,39.544633
Шахты,Ростовская область,226452,47.712211,40.208369
Шахунья,Нижегородская область,17626,57.674720,46.620830
Шацк,Рязанская область,5927,54.033330,41.700000
Шебекино,Белгородская область,39680,50.407780,36.896940
Шелехов,Иркутская область,41998,52.200000,104.100000
Шелковская,Чечня,12593,43.507563,46.336854
Шенкурск,Архангельская область,4600,62.100000,42.900000
Шилка,Забайкальский край,12046,51.850000,116.033330
Шимановск,Амурская область,16488,52.000000,127.666670
Шиханы,Саратовская область,5155,52.113781,47.199229
Шлиссельбург,Ленинградская область,14131,59.944959,31.034754
Шумерля,Чувашия,26873,55.500000,46.416670
Шумиха,Курганская область,16264,55.233330,63.283330
Шуя,Ивановская область,55225,56.850000,41.366670
Щёкино,Тульская область,55109,54.000000,37.516670
Щёлкино,Крым,10131,45.423610,35.818610
Щёлково,Московская область,134211,55.916670,38.000000
Щигры,Курская область,14927,51.881110,36.903060
Щучье,Курганская область,8252,55.216670,62.766670
Электрогорск,Московская область,29982,55.883330,38.783330
Электросталь,Московская область,146403,55.800000,38.450000
Электроугли,Московская область,17944,55.716670,38.216670
Элиста,Калмыкия,102583,46.316670,44.266670
Энгельс,Саратовская область,225428,51.466670,46.116670
Эртиль,Воронежская область,10024,51.833330,40.800000
Югорск,Ханты-Мансийский АО,38238,61.316670,63.350000
Южа,Ивановская область,12957,56.583330,42.016670
Южно-Сахалинск,Сахалинская область,181587,46.950000,142.733330
Южно-Сухокумск,Дагестан,10503,44.659707,45.651015
Южноуральск,Челябинская область,37478,54.450000,61.250000
Юрга,Кемеровская область,79693,55.733330,84.900000
Юрьев-Польский,Владимирская область,17276,56.500000,39.683330
Юрьевец,Ивановская область,7899,57.316670,43.100000
Юрюзань,Челябинская область,10284,54.866670,58.433330
Юхнов,Калужская область,6610,54.750000,35.233330
Ядрин,Чувашия,7918,55.950000,46.200000
Якутск,Якутия,355443,62.027222,129.731944
Ялта,Крым,74652,44.499440,34.155280
Ялуторовск,Тюменская область,38853,56.650000,66.300000
Янаул,Башкортостан,25908,56.266670,54.933330
Яранск,Кировская область,14284,57.303306,47.868806
Яровое,Алтайский край,16424,52.933330,78.583330
Ярославль,Ярославская область,577279,57.616670,39.850000
Ярцево,Смоленская область,41452,55.066670,32.683330
Ясногорск,Тульская область,15269,54.479383,37.693356
Ясный,Оренбургская область,15471,51.033330,59.866670
Яхрома,Московская область,14011,56.283330,37.483330
Балаклава,Севастополь,35919,44.500000,33.600000
Зеленогорск,Санкт-Петербург,15613,60.200000,29.700000
Зеленоград,Москва,256775,55.997917,37.190417
Инкерман,Севастополь,13858,44.614170,33.608330
Колпино,Санкт-Петербург,142108,59.750000,30.600000
Красное Село,Санкт-Петербург,56533,59.733745,30.086205
Кронштадт,Санкт-Петербург,44399,60.000000,29.766670
Ломоносов,Санкт-Петербург,39147,59.910740,29.776466
Московский,Москва,81309,55.600000,37.350000
Павловск,Санкт-Петербург,17463,59.683330,30.433330
Петергоф,Санкт-Петербург,80814,59.883330,29.900000
Пушкин,Санкт-Петербург,107223,59.716670,30.416670
Сестрорецк,Санкт-Петербург,45192,60.100000,29.966670
Троицк,Москва,65043,55.467000,37.300000
Щербинка,Москва,56531,55.500000,37.566670
